distance,export_rca,export_value,import_value,location_id,id,year
0.6925,2.2311,4465360,7284006,239,734,2007
0.6473,2.2292,13309352,16778348,239,1183,2016
0.7068,2.2281,21994534,2753874,239,754,2010
0.6519,2.2279,4390196,17600970,239,1284,2004
0.735,2.2247,7671078,29332724,239,1296,2013
0.704,2.2225,390109344,146971840,239,1496,2012
0.7586,2.2222,713372,167641,239,1410,2003
0.7763,2.2218,92266704,36585656,239,849,2003
0.7053,2.2191,27993668,193294,239,815,2012
0.7885,2.2184,7714176,590244,239,1426,2007
0.7006,2.2178,151556144,19017760,239,811,2013
0.7423,2.2168,561909,9496052,239,1157,2007
0.6829,2.2166,319841,42228,239,683,2004
0.7179,2.2155,47686612,48039180,239,1416,2010
0.7704,2.215,954657,2576929,239,1506,2004
0.7136,2.2138,408028256,1375105024,239,1140,2014
0.7508,2.212,128253680,14742848,239,1211,2016
0.7265,2.2112,7586517,898256,239,1375,2007
0.7003,2.2106,15744392,101383168,239,734,2014
0.7134,2.209,2370041,3547702,239,1139,2003
0.724,2.2081,69784392,329822144,239,1279,2010
0.7206,2.208,183808608,94981992,239,1721,2007
0.6655,2.2077,217219728,5282689,239,1341,2016
0.8215,2.2071,161699,470393,239,1506,1995
0.74,2.2066,133212168,253376656,239,1774,2008
0.711,2.2065,22949556,27286288,239,1334,1997
0.7439,2.2053,36252260,2120919,239,1856,2003
0.73,2.2052,120155136,354314656,239,1275,2006
0.7108,2.2045,33671200,8357545,239,1371,2003
0.7107,2.2035,78672864,61897548,239,1416,2012
0.8157,2.2022,3568582,4417232,239,1256,1997
0.7286,2.1992,84993560,242960688,239,1620,2011
0.6733,2.1984,6095873,34444980,239,1284,2007
0.7022,2.1969,1720739,6412456,239,1248,2003
0.6759,2.1968,10466737,3250910,239,708,2012
0.607,2.1949,68658672,752277,239,1341,2010
0.7354,2.1943,741584,5614093,239,1387,2004
0.7322,2.1942,272558528,158096336,239,1747,2003
0.6781,2.1929,62277040,255841776,239,839,2010
0.7449,2.1926,6752199,20872040,239,1269,2005
0.7182,2.191,2284605,640020,239,1877,2006
0.6784,2.1894,228526944,278458656,239,1359,2014
0.7996,2.1889,91093,0,239,891,1999
0.7396,2.1879,10536810,3031231,239,1875,2008
0.6813,2.1876,16163263,37860276,239,1269,2011
0.7538,2.187,86627344,102889792,239,1791,2008
0.8139,2.1844,5115387,505281,239,855,2000
0.6647,2.1839,22214956,215507,239,1337,2003
0.7912,2.1825,1101188,26046,239,1777,2013
0.7129,2.1825,90224912,40609244,239,1869,2011
0.73,2.1823,347422016,69750280,239,1771,2013
0.7871,2.1821,10375442,1019866,239,721,1999
0.7297,2.1812,742694080,941154880,239,1710,2014
0.6258,2.1797,385956,24515,239,1382,2011
0.6949,2.1793,19934362,1333897,239,861,2014
0.6317,2.1785,62700540,590646,239,1341,2009
0.7324,2.1775,63575020,22772580,239,1044,2009
0.7858,2.1773,4405440,2616547,239,1125,2006
0.7565,2.1762,1940844,878762,239,759,1995
0.7525,2.1762,17444744,752012,239,822,1999
0.6944,2.1749,4748534,3075011,239,1308,2013
0.8328,2.1749,2012892,898917,239,1386,1996
0.7241,2.1743,838031,315207,239,793,2004
0.7706,2.1731,1476109,786481,239,1611,2005
0.7371,2.1701,3034121,1197758,239,1877,2008
0.7121,2.1683,73094312,6267796,239,822,2007
0.7673,2.168,15805853,3761058,239,1603,2007
0.7254,2.1668,8110714880,2018166784,239,1689,2014
0.7134,2.1664,3177023,2198606,239,1877,2010
0.7892,2.1641,4185409,896848,239,1426,2004
0.7154,2.164,119973960,480919456,239,1140,2009
0.7276,2.1637,8304198,19388792,239,1387,2016
0.7108,2.1602,98892776,457013888,239,1279,2011
0.7353,2.1597,5834703,2102730,239,709,2001
0.6822,2.1577,25484614,3954959,239,1353,1999
0.6883,2.156,45519812,16828852,239,718,2012
0.668,2.1506,33680668,681810,239,1177,2014
0.6876,2.149,53518284,10410978,239,1370,2012
0.7269,2.1481,102478616,415661792,239,1279,2012
0.7343,2.1467,6026075,4306538,239,815,2003
0.7614,2.1467,45730072,5518735,239,855,2016
0.7246,2.1464,42903920,16352862,239,1879,2015
0.7269,2.1459,6292376,27409392,239,1296,2012
0.7674,2.1452,5046168,739299,239,855,2001
0.7863,2.1442,9059584,1013666,239,811,1998
0.7762,2.1438,85190168,2182328,239,867,2016
0.7027,2.1437,82539072,13044629,239,1178,2012
0.8218,2.1437,48070688,3447638,239,1853,1996
0.7517,2.1433,116797784,35065692,239,1527,2013
0.6685,2.1432,8046576,967022,239,1573,2002
0.722,2.1418,123692336,53393720,239,1108,2013
0.6794,2.1416,87935192,115526736,239,1725,2011
0.7608,2.1413,4932071,459583,239,1613,1999
0.7327,2.1394,1920872,528060,239,764,1998
0.6817,2.1394,19554620,203345072,239,1873,2010
0.7357,2.139,13092483,18648292,239,1139,2013
0.7881,2.1389,464125,947792,239,1308,1999
0.7473,2.1389,2964323,625437,239,1395,2003
0.7398,2.1379,286920,93824,239,1383,2001
0.737,2.1348,1450053,741962,239,1144,2009
0.6394,2.1345,44472688,768376,239,1353,2002
0.651,2.1342,12186490,28272456,239,733,2014
0.7045,2.133,187518192,313443776,239,1160,2011
0.6029,2.131,1869461,1988620,239,1260,2007
0.6986,2.1295,185477344,417158400,239,1774,2011
0.6844,2.1293,3451483,15327295,239,1126,2006
0.6684,2.1273,70057056,38863608,239,670,2011
0.6965,2.1265,13191068,1625002,239,1346,2005
0.6426,2.125,56401200,325884,239,1341,2008
0.691,2.1229,9418718,25875312,239,1269,2009
0.7325,2.1221,242776,1094045,239,1311,2008
0.714,2.1217,10164515,106670,239,1421,2001
0.7376,2.1194,12923304,10155686,239,1788,2010
0.7792,2.1187,5357401,198002,239,1049,1999
0.713,2.1182,113584624,21090954,239,1368,2015
0.7904,2.1123,5976003,1051095,239,855,2003
0.7018,2.111,6594309,0,239,890,2005
0.6845,2.1108,35399464,287013920,239,1291,2010
0.6707,2.1103,30965100,20044468,239,895,2011
0.7237,2.11,2009714176,932592896,239,1728,2010
0.71,2.1094,10154427,5653175,239,1362,2009
0.6942,2.1088,93270744,13566116,239,1368,2014
0.7231,2.108,117597328,233730720,239,1774,2009
0.655,2.1067,925674,475022,239,1265,2003
0.7072,2.1049,16130092,1039073,239,1613,2007
0.7418,2.1046,27901436,1829275,239,1148,2014
0.7206,2.1046,94463072,13808284,239,1419,2013
0.6891,2.1038,20796124,56116572,239,1269,2013
0.7991,2.1036,7552520,875286,239,663,2007
0.7392,2.1034,572528,119136,239,692,2004
0.6909,2.102,236672016,793408512,239,1140,2012
0.7687,2.1019,58635096,68006928,239,1743,2006
0.5564,2.1009,2395698,802224,239,683,2011
0.7366,2.0998,1742171,2672743,239,1346,1995
0.8335,2.0997,743313,166328,239,1408,2001
0.7725,2.0994,865316,20736250,239,1147,2002
0.6934,2.0957,7649851,608985,239,1590,2009
0.8039,2.0937,268394,561003,239,1387,1999
0.6762,2.0936,13964260,86489,239,1336,1999
0.7941,2.0928,3423732,4293,239,817,2000
0.7813,2.0927,9746001,4617227,239,1592,2012
0.7593,2.0922,21430352,882967,239,1856,2001
0.6735,2.0885,11462467,49588568,239,1145,2014
0.7615,2.0884,20406880,7431375,239,826,2002
0.7328,2.0883,6959324,2249086,239,1875,2006
0.7009,2.0868,56140832,58350916,239,1416,2011
0.6997,2.0863,23027218,2021930,239,1353,1998
0.7295,2.0862,67144472,35434480,239,1791,2007
0.7025,2.0854,4257662,992498,239,1344,1997
0.7007,2.085,68539384,256176,239,1340,1997
0.7125,2.0849,1669182,70584,239,735,1997
0.7702,2.0848,11723227,1244064,239,822,1996
0.6935,2.0832,279873536,262320704,239,1359,2015
0.7595,2.0819,4084204,1588289,239,825,2001
0.7169,2.0818,524644,95184,239,1231,2014
0.7325,2.0813,32415356,215545520,239,1380,2003
0.7857,2.0774,83515104,73271248,239,1165,2016
0.7321,2.0774,568231,52636,239,1870,2012
0.7304,2.0766,3008519,3714,239,1159,2005
0.7308,2.0757,38320752,249793760,239,1380,2005
0.6607,2.0756,5366990,662717,239,1360,2014
0.7029,2.074,9924634,19224244,239,856,2014
0.7423,2.0733,5526916,5467836,239,693,2002
0.6884,2.0728,104570224,3690979,239,1366,2006
0.74,2.0726,85860416,150192640,239,1787,2012
0.6056,2.0718,82629832,361741,239,1341,2011
0.8342,2.0717,2132105,3319122,239,1426,2000
0.7716,2.0716,4353028,721875,239,709,1999
0.7268,2.0714,10583642112,11214004224,239,1745,2015
0.7213,2.0712,339568288,678008512,239,1774,2014
0.6108,2.0704,89659264,1000742,239,1341,2012
0.7724,2.07,17328984,256771,239,667,1997
0.7839,2.0699,117106760,14539303,239,652,2016
0.6924,2.0693,94389728,2572310,239,1366,2005
0.8571,2.0686,174473,19338,239,1123,1995
0.7332,2.068,360491,184786,239,1228,2004
0.6627,2.0679,35714412,1206324,239,1337,2007
0.7476,2.0678,23129064,318754,239,1171,2015
0.7185,2.0658,300237152,134741552,239,1496,2011
0.7629,2.0655,471447,292213,239,749,1998
0.6729,2.065,63076980,5528275,239,1355,2016
0.6935,2.0641,3657035,31446140,239,802,2001
0.7631,2.0639,1815011968,197300304,239,1853,2015
0.7638,2.0632,114454984,83123520,239,849,2005
0.7428,2.0619,45609328,1658620,239,894,2016
0.7885,2.0592,44167976,17893758,239,1055,2011
0.7681,2.059,18893704,5768214,239,1467,2008
0.7221,2.0588,8806364,5468225,239,1835,2009
0.7377,2.0583,5590523,37163,239,722,2001
0.7295,2.0576,3030659840,1109952896,239,1747,2016
0.696,2.0545,7920301056,21660516,239,910,2007
0.7142,2.0541,2202539,26930,239,1159,2003
0.7151,2.0528,11596988,5335551,239,1835,2010
0.8124,2.0525,48982408,14881818,239,1737,1999
0.7307,2.0514,14120244,2609538,239,1558,2004
0.7345,2.0509,94963056,30432148,239,1527,2011
0.7408,2.0506,8443488,4487376,239,754,2006
0.6975,2.0484,3676846,12783394,239,1296,2002
0.821,2.0482,976042,19199760,239,1569,2003
0.7365,2.0478,7849207,685380,239,1613,2001
0.6749,2.0463,6135141,9756601,239,1301,2012
0.6589,2.0453,384679,21763,239,1871,1999
0.7341,2.0452,35698800,6402893,239,1178,2006
0.6944,2.0452,96772160,15449463,239,1178,2013
0.7683,2.0442,1318259,951861,239,856,2004
0.7747,2.0421,145795872,10231008,239,1404,2014
0.7926,2.0416,71815784,97427936,239,1743,2005
0.7488,2.0392,2840551,158533,239,1876,2007
0.72,2.0378,9320986,1438706,239,700,2001
0.7727,2.0376,15418063,17720758,239,868,2016
0.6906,2.0342,13197166,540387,239,1171,2012
0.6436,2.033,4838177,9078508,239,1268,2012
0.7193,2.033,7374068,265836,239,1367,2001
0.7958,2.0329,5851586,648705,239,1772,1997
0.84,2.0325,1699696,110513,239,663,1996
0.8507,2.0314,3432283,838523,239,751,1998
0.7962,2.028,12059129,17440790,239,1484,2006
0.7545,2.0278,5317568,51914,239,765,2013
0.6828,2.0265,8984699,4534171,239,1573,2003
0.7322,2.0263,515474016,237175184,239,1116,2011
0.7367,2.0249,836646,3871920,239,1274,2006
0.6908,2.0228,3502566,4781427,239,1287,2010
0.7231,2.0219,11019934,40247084,239,1314,2015
0.6954,2.019,58462732,13716250,239,1370,2013
0.6981,2.0188,1517463,5785096,239,1248,2004
0.7256,2.018,16688933,2337621,239,754,2009
0.7022,2.0173,54254648,13557820,239,1371,2006
0.6864,2.0166,10016704,139942,239,1384,2015
0.7172,2.0163,16606603,286607,239,1421,2005
0.7252,2.0135,10368491,9185764,239,1017,2012
0.7505,2.0132,14039412,6294499,239,1788,2011
0.6561,2.0127,92443680,26156322,239,1371,2009
0.75,2.0124,6195356,8634565,239,1565,2012
0.7408,2.0123,1835008,1099188,239,1395,2002
0.7481,2.0118,25214236,6817099,239,1076,2012
0.8329,2.0114,15154060,6964056,239,1055,2005
0.7023,2.0113,13896562,9972961,239,708,2014
0.7574,2.0107,2219103,5740449,239,1506,2007
0.7513,2.0101,1022172,133184,239,1390,2005
0.7522,2.0096,112292728,25387412,239,1404,2013
0.8203,2.0083,51434888,20933374,239,990,2003
0.7626,2.0081,1469060,146892,239,1375,1997
0.726,2.0073,11895830528,14570909696,239,1745,2016
0.6815,2.0071,1242864,2227492,239,1301,2002
0.7277,2.0067,3847499,191877,239,1159,2007
0.7238,2.0059,80413352,20039376,239,1865,2016
0.734,2.0058,67803856,1456370,239,867,2014
0.6854,2.0055,9855874,2522157,239,1171,2010
0.7989,2.0048,1140240,1700563,239,840,1995
0.756,2.0047,455846,1839287,239,1268,1997
0.7736,2.0041,96716072,62999936,239,1428,2014
0.7325,2.0033,1621254,227290,239,1174,2005
0.7514,2.0033,19973146,16758731,239,1655,2010
0.7467,2.0029,8670300,85788992,239,1873,2004
0.7176,2.0027,1016949,22255,239,772,1997
0.7089,2.0026,9092401,3059182,239,793,2016
0.7828,2.0026,24261242,6250853,239,1868,2016
0.7049,2.0023,29532272,21790,239,1338,2000
0.607,2.0018,1426283,274577,239,1267,2009
0.7119,2.0012,39922624,1593061,239,822,2004
0.6324,1.9994,1618210,12606149,239,1227,2003
0.8092,1.999,9986168,6851390,239,1433,1997
0.7479,1.9985,20437322,2477860,239,822,2000
0.735,1.9974,31328858,9589238,239,1178,2005
0.7638,1.997,2945199,3688268,239,901,2009
0.776,1.9969,10042902,2598378,239,1603,2005
0.6504,1.9965,22793676,27661996,239,1573,2006
0.6761,1.996,62852300,224995136,239,839,2011
0.7578,1.995,2018384768,210985744,239,1853,2016
0.7515,1.9935,481423520,195596016,239,1771,2015
0.795,1.9934,920613,0,239,743,1997
0.7938,1.9914,34963552,23775292,239,1214,2005
0.8155,1.9914,3341873,17798794,239,1592,2007
0.7526,1.9902,11429268,2030313,239,1558,2003
0.7303,1.9891,5439619,1645519,239,1865,1999
0.7068,1.9886,4567817,186144,239,666,2001
0.8074,1.9883,116215704,60414960,239,1740,2004
0.6642,1.9864,10437042,3508480,239,1346,2004
0.717,1.9856,546800832,646024192,239,1710,2013
0.7134,1.9851,251766880,611755072,239,1774,2013
0.6676,1.9841,172870400,5742230,239,1339,2005
0.7388,1.983,5146586,95731,239,817,2004
0.5803,1.9805,456984,494726,239,1260,2002
0.5799,1.9802,248865,32172,239,1382,2010
0.7077,1.9799,3745963,2989112,239,1170,2006
0.7497,1.9798,6310932,24638662,239,1290,2000
0.7314,1.9782,17430434,44798476,239,734,2015
0.7921,1.9781,3367183,15692119,239,1316,1999
0.7127,1.9781,43117300,11705012,239,1371,2005
0.76,1.9765,886394,81105,239,735,1995
0.7362,1.9748,2230956,1738524,239,797,2010
0.6628,1.9744,35955264,3114853,239,1338,2002
0.7408,1.9715,159933104,3247289,239,1853,2002
0.7334,1.9712,620853312,257620736,239,1116,2012
0.7295,1.9701,5110226,3942201,239,1136,2014
0.8233,1.9697,742120,360848,239,1408,2002
0.7101,1.9692,87522016,8882756,239,822,2008
0.7242,1.9688,2172008,14054517,239,802,1997
0.7324,1.9687,85225648,47458688,239,803,2010
0.7267,1.968,8451006,4231460,239,793,2015
0.7718,1.9678,7691324,3100945,239,825,2005
0.7478,1.9668,19603216,50678316,239,1319,2008
0.6255,1.9658,90996864,8590723,239,1339,2002
0.8229,1.9644,65902516,21565278,239,1855,1996
0.744,1.9637,47533516,38114524,239,776,2016
0.7951,1.9637,33458272,5312385,239,1773,2016
0.7559,1.9636,15377024,15797362,239,1868,2013
0.7308,1.9634,2080679,400347,239,1346,1996
0.7165,1.9627,94647480,67003912,239,668,2006
0.6607,1.9627,13625484,704514,239,861,2012
0.7423,1.9627,1028492,248756,239,1611,2004
0.7065,1.9626,1730329,1215764,239,767,2003
0.7477,1.9613,13286361,2167078,239,868,2014
0.6811,1.961,118042064,10688639,239,1366,2007
0.7375,1.9595,32839984,24383140,239,1795,2006
0.7546,1.9581,4465372,65948,239,817,2003
0.7417,1.9579,83236608,7119287,239,1404,2012
0.7578,1.957,873591104,1080866688,239,1710,2015
0.7668,1.9538,3314173,3169580,239,1575,2007
0.7384,1.9535,10070097,1478565,239,1042,2002
0.6999,1.9532,22654352,158548608,239,1329,2008
0.715,1.9531,671770,20296,239,1381,2013
0.7803,1.9525,1115085952,422075520,239,1704,2015
0.6497,1.952,24270648,310384,239,860,2009
0.6844,1.952,275779872,1111194496,239,1275,2012
0.7339,1.9514,393494560,183629472,239,1116,2010
0.7058,1.9512,953333,310421,239,749,2003
0.7268,1.9505,108016408,5122874,239,1368,2016
0.6743,1.9475,30034824,342145,239,1338,2001
0.7186,1.9471,114878264,22549024,239,1178,2014
0.7539,1.9444,4701492,2367613,239,1306,2005
0.7654,1.944,6377234,404723,239,1421,1999
0.7779,1.9437,614511,548108,239,1174,1999
0.7578,1.9436,340785984,147700576,239,1116,2009
0.7427,1.9417,7759811,553334,239,670,1998
0.7861,1.9406,768490,49917,239,820,2000
0.7093,1.9396,173059,398964,239,1231,2007
0.7189,1.9395,68666672,20833164,239,1865,2015
0.7328,1.9392,89735096,288363840,239,1620,2012
0.6924,1.938,26410986,237689104,239,1873,2012
0.7305,1.9367,11607502,90926048,239,1872,2009
0.726,1.9364,117565424,3316767,239,1367,2016
0.8082,1.9363,7452932,3154117,239,1408,2016
0.7301,1.9357,346439,38029,239,1381,2010
0.8002,1.9351,1486026,14954,239,846,1997
0.6884,1.9351,18184730,9401538,239,1865,2007
0.7475,1.9348,7863321,31704528,239,1296,2014
0.7547,1.9337,36901536,38399276,239,1655,2013
0.7859,1.9328,1000419,5076069,239,1318,2003
0.7164,1.9326,3332768,2831512,239,767,2006
0.634,1.9316,23981386,71430,239,1341,2003
0.7655,1.9311,9012931,1004197,239,811,1999
0.7332,1.9304,324269184,479497792,239,1160,2014
0.7303,1.9298,1028325,0,239,890,1995
0.7279,1.9284,3759572,3159636,239,1136,2012
0.7689,1.9272,5395853,2775805,239,1882,2006
0.7294,1.9265,21343212,108389216,239,734,2016
0.7253,1.9256,6547148,47216616,239,1017,2010
0.8549,1.9251,17936266,18600280,239,1214,1997
0.6868,1.925,2811627,4804955,239,1247,2006
0.6725,1.924,6561068,15023829,239,763,2003
0.8206,1.9229,2767009,568769,239,1773,2002
0.7056,1.9216,29402250,387117,239,815,2013
0.7918,1.9209,620942,56968,239,1777,2009
0.7342,1.9202,11851942,144983488,239,1873,2007
0.7083,1.9184,2348907,55570,239,1159,2004
0.7347,1.9176,10422678,2594376,239,868,2013
0.7429,1.9157,8504880,388605,239,670,1999
0.6806,1.9141,3530056,40090860,239,1390,2011
0.7165,1.9132,36206848,833396,239,815,2014
0.6812,1.9129,1953714,73077,239,1394,1999
0.7062,1.9119,42754424,55281652,239,1299,2014
0.7557,1.9116,2241930,15980,239,759,1996
0.6441,1.9112,29820920,792332,239,1355,2012
0.684,1.9111,16208979,42893740,239,1269,2012
0.7268,1.9108,6529556,2128226,239,1877,2014
0.745,1.9095,43128816,221062704,239,1279,2009
0.6798,1.9092,4372148,4411497,239,734,2008
0.6762,1.909,4528986,390958,239,1360,2013
0.7236,1.9083,819236,755100,239,723,2002
0.7541,1.9073,13343881,784493,239,822,1998
0.7872,1.9066,45836728,20940592,239,1055,2012
0.7013,1.9064,68402864,1510329,239,1340,1998
0.8847,1.9049,1965818,376891,239,1614,1997
0.7036,1.9047,356737632,320166976,239,1710,2011
0.6805,1.9041,15240245,315915,239,1341,2000
0.7394,1.9031,84927560,950328,239,884,2015
0.8021,1.9027,4171749,386783,239,787,1997
0.7548,1.9026,6367303,6581726,239,1868,2009
0.733,1.8999,74819824,83824080,239,1502,2011
0.7719,1.8993,9962706,566798,239,1166,1999
0.6902,1.8989,22496294,235474512,239,1873,2011
0.7193,1.8984,23015304,12514394,239,1044,2004
0.7905,1.8978,2636200,311416,239,709,1996
0.7492,1.8952,12745131,1551445,239,822,1997
0.7096,1.8948,14434782,1321352,239,1211,2002
0.7243,1.8936,19285696,13183980,239,1603,2010
0.7482,1.8922,660440,16468,239,1159,1998
0.7391,1.8916,238936384,370218336,239,1018,2008
0.8009,1.8916,4585176,1773526,239,1836,2000
0.8704,1.8895,49150,3629,239,1162,1995
0.6494,1.8888,44751168,14307985,239,1573,2008
0.8089,1.8877,74722392,33758276,239,990,2006
0.7766,1.8875,1743273,3676792,239,1506,2006
0.7413,1.8858,720718912,269776768,239,1116,2013
0.762,1.8844,10060193,33707876,239,1296,2015
0.7564,1.8835,30482016,11769259,239,880,2014
0.7142,1.8834,105444320,128077232,239,1791,2010
0.7474,1.8827,844761,444776,239,1390,2004
0.7884,1.8818,30762892,24208774,239,1214,2004
0.7214,1.8815,38471704,24869940,239,1507,2013
0.699,1.8814,17862712,1643669,239,1159,2014
0.7178,1.8812,97345704,48645968,239,1869,2012
0.7531,1.8805,400069,15334,239,852,2009
0.8051,1.879,4376639,820665,239,1166,1995
0.7849,1.8786,28317558,16831438,239,1055,2010
0.7481,1.8761,5576630,197689,239,1421,1998
0.7183,1.8759,93867168,54291056,239,1108,2012
0.6476,1.8757,32160170,21057216,239,1573,2007
0.6936,1.875,4377137,6082168,239,1287,2011
0.7082,1.874,6557506,6480538,239,735,2006
0.8646,1.874,7158321,44231744,239,1670,1995
0.7583,1.8729,17239300,98313,239,667,1998
0.7616,1.8728,69482064,1288220,239,867,2015
0.8039,1.8721,199157344,13282494,239,1404,2016
0.6496,1.8719,42882136,5661179,239,1355,2014
0.67,1.8718,27909884,920710,239,1337,2006
0.7017,1.8703,8124083,25095784,239,897,2016
0.7962,1.8667,2433626,11547161,239,1316,1997
0.766,1.8656,4857684,2102443,239,709,2000
0.7455,1.8648,16417660,176475392,239,1380,1999
0.7353,1.8637,3929148,170144,239,1859,2002
0.7306,1.8634,8856332,112403,239,1863,1997
0.7568,1.8631,391514016,1314416384,239,1140,2016
0.7671,1.8631,10404515,51634020,239,1285,1998
0.7312,1.8628,15181082,580895,239,1353,1996
0.786,1.8628,2877744,4764938,239,1879,1998
0.7452,1.862,498987,147027,239,793,2000
